15-minute-apps-master,use of weak cryptographic algorithm,1
djangogirls-master,cross site scripting,1
djangogirls-master,assert statement,11
djangogirls-master,command injection,2
djangogirls-master,use of weak cryptographic algorithm,2
djangopackages-master,ignoring except block,6
djangopackages-master,hard-coded secrets,2
djangopackages-master,hard-coded tmp directories,2
djangopackages-master,deployment with debug flag set to true,2
djangopackages-master,use of HTTP without TLS,2
doorstep-master,hard-coded secrets,9
doorstep-master,deployment with debug flag set to true,5
doorstep-master,ignoring except block,4
doorstep-master,command injection,2
doorstep-master,assert statement,2
dpt-rp1-py-master,no certificate validation,1
dpt-rp1-py-master,ignoring except block,2
dpt-rp1-py-master,assert statement,1
dpt-rp1-py-master,command injection,15
e-commerce-2_django-master,use of weak cryptographic algorithm,3
e-commerce-2_django-master,hard-coded secrets,3
e-commerce-2_django-master,deployment with debug flag set to true,3
e-commerce-2_django-master,ignoring except block,2
e-commerce-2_django-master,cross site scripting,1
e-commerce-web-scraper-master,command injection,8
e-commerce-web-scraper-master,hard-coded secrets,2
e-commerce-web-scraper-master,ignoring except block,1
eCommerce-Database-main,hard-coded secrets,5
eCommerce-Database-main,deployment with debug flag set to true,2
eCommerce-Database-main,ignoring except block,104
eCommerce-Database-main,assert statement,173
eCommerce-Database-main,empty password,17
eCommerce-Database-main,bad file permission,9
eCommerce-Database-main,command injection,17
eCommerce-Database-main,use of weak cryptographic algorithm,1
eCommerce-Database-main,dynamic code execution,8
eCommerce-Database-main,use of HTTP without TLS,2
eCommerce-Database-main,hard-coded tmp directories,3
eCommerce-Database-main,constructing sql statement upon user input,10
eCommerce-Database-main,insecure deserialization,1
ebook-viewer-master,command injection,2
ebook-viewer-master,insecure deserialization,2
ebook-viewer-master,use of weak cryptographic algorithm,1
ebook-viewer-master,ignoring except block,2
ecommerce-master,hard-coded secrets,29
ecommerce-master,ignoring except block,19
ecommerce-master,hard-coded tmp directories,4
ecommerce-master,deployment with debug flag set to true,2
ecommerce-master,use of HTTP without TLS,10
ecommerce-master,use of YAML load,1
ecommerce-master,constructing sql statement upon user input,1
ecommerce-master,empty password,7
ecommerce-master,cross site scripting,1
ecommerce-master,use of weak cryptographic algorithm,1
ecommerce-master,assert statement,4
ecommerce_api-master,use of HTTP without TLS,5
ecommerce_api-master,ignoring except block,3
ecommerce_api-master,deployment with debug flag set to true,3
ecommerce_api-master,hard-coded secrets,9
ecommerce_api-master,hard-coded IP address bindings,1
ecommerce_website_development-master,deployment with debug flag set to true,2
ecommerce_website_development-master,hard-coded secrets,1
ecommerce_website_development-master,use of HTTP without TLS,3
ecommerce_website_development-master,ignoring except block,1
elimage-master,ignoring except block,1
elimage-master,deployment with debug flag set to true,1
elimage-master,hard-coded tmp directories,1
ella-master,ignoring except block,4
ella-master,assert statement,1
ella-master,hard-coded secrets,1
ella-master,cross site scripting,6
ella-master,use of HTTP without TLS,2
email_extractor-master,hard-coded secrets,1
enlighten-master,assert statement,2
enlighten-master,ignoring except block,2
enlighten-master,dynamic code execution,1
enlighten-master,use of weak cryptographic algorithm,12
enlighten-master,hard-coded secrets,1
enlighten-master,hard-coded tmp directories,1
esky-master,ignoring except block,15
esky-master,dynamic code execution,1
esky-master,use of HTTP without TLS,1
esky-master,assert statement,3
esky-master,insecure deserialization,7
eventbrite-master,hard-coded secrets,100
eventbrite-master,deployment with debug flag set to true,4
eventbrite-master,use of weak cryptographic algorithm,28
eventbrite-master,ignoring except block,1094
eventbrite-master,dynamic code execution,70
eventbrite-master,assert statement,867
eventbrite-master,use of HTTP without TLS,104
eventbrite-master,command injection,101
eventbrite-master,empty password,74
eventbrite-master,insecure deserialization,18
eventbrite-master,cross site scripting,57
eventbrite-master,bad file permission,25
eventbrite-master,hard-coded tmp directories,26
eventbrite-master,constructing sql statement upon user input,23
eventbrite-master,hard-coded IP address bindings,1
eventbrite-master,use of YAML load,2
eventbrite-master,no certificate validation,1
evohome-client-master,hard-coded secrets,4
exchangelib-master,ignoring except block,28
exchangelib-master,hard-coded secrets,2
exchangelib-master,use of HTTP without TLS,7
exchangelib-master,insecure deserialization,2
exchangelib-master,no integrity check,1
eyeD3-master,assert statement,61
eyeD3-master,command injection,2
eyeD3-master,hard-coded tmp directories,1
eyeD3-master,use of HTTP without TLS,8
eyeD3-master,ignoring except block,7
eyeD3-master,hard-coded secrets,2
eyeD3-master,use of weak cryptographic algorithm,2
ezpadova-master,dynamic code execution,1
ezpadova-master,assert statement,2
ezpadova-master,use of HTTP without TLS,2
ezpadova-master,ignoring except block,1
face_merge_master-master,use of weak cryptographic algorithm,1
face_merge_master-master,use of HTTP without TLS,1
face_merge_master-master,hard-coded secrets,3
face_recognition-master,insecure deserialization,2
face_recognition-master,deployment with debug flag set to true,2
face_recognition-master,use of HTTP without TLS,1
falcon-master,ignoring except block,16
falcon-master,use of HTTP without TLS,1
falcon-master,command injection,16
falcon-master,assert statement,7
falcon-master,dynamic code execution,2
falcon-master,deployment with debug flag set to true,1
fapws2-master,deployment with debug flag set to true,2
fapws2-master,hard-coded secrets,2
fapws2-master,command injection,1
featureserver-master,command injection,7
featureserver-master,constructing sql statement upon user input,34
featureserver-master,ignoring except block,17
featureserver-master,insecure deserialization,6
featureserver-master,assert statement,4
featureserver-master,use of HTTP without TLS,4
flask-app-blueprint-master,deployment with debug flag set to true,2
flask-website-master,deployment with debug flag set to true,1
flask-website-master,ignoring except block,1
flexx-master,ignoring except block,9
flexx-master,dynamic code execution,12
flexx-master,use of HTTP without TLS,4
flexx-master,use of weak cryptographic algorithm,2
flexx-master,hard-coded secrets,2
flexx-master,command injection,2
flexx-master,assert statement,37
fosswebsite-master,hard-coded secrets,7
fosswebsite-master,deployment with debug flag set to true,1
fosswebsite-master,ignoring except block,2
fosswebsite-master,use of weak cryptographic algorithm,1
gae-secure-scaffold-python3-master,command injection,1
gae-secure-scaffold-python3-master,assert statement,1
google-maps-services-python-master,ignoring except block,1
hendrix-master,use of HTTP without TLS,2
hendrix-master,hard-coded secrets,2
hendrix-master,deployment with debug flag set to true,3
hendrix-master,assert statement,2
hendrix-master,command injection,3
hendrix-master,insecure deserialization,1
hendrix-master,ignoring except block,3
hendrix-master,use of YAML load,1
howtopython.org-master,use of HTTP without TLS,2
httplib2-master,hard-coded tmp directories,1
httplib2-master,ignoring except block,3
httplib2-master,empty password,2
hyde-master,ignoring except block,19
hyde-master,use of YAML load,5
hyde-master,dynamic code execution,2
hydroshare-develop,hard-coded secrets,31
hydroshare-develop,cross site scripting,1
hydroshare-develop,assert statement,286
hydroshare-develop,ignoring except block,37
hydroshare-develop,command injection,7
hydroshare-develop,empty password,5
hydroshare-develop,use of HTTP without TLS,8
hydroshare-develop,no certificate validation,3
hydroshare-develop,insecure deserialization,3
hydroshare-develop,hard-coded tmp directories,4
ibptws-master,use of HTTP without TLS,2
idempierewsc-python-master,hard-coded secrets,1
idempierewsc-python-master,insecure deserialization,2
idempierewsc-python-master,use of HTTP without TLS,5
inscriptis-master,command injection,12
inscriptis-master,ignoring except block,1
ipython-master,dynamic code execution,38
ipython-master,assert statement,36
ipython-master,command injection,28
ipython-master,ignoring except block,116
ipython-master,use of HTTP without TLS,2
ipython-master,hard-coded secrets,7
ipython-master,bad file permission,1
ipython-master,constructing sql statement upon user input,6
is_wordpress-master,command injection,2
ivy-master,insecure deserialization,1
ivy-master,ignoring except block,5
ivy-master,dynamic code execution,1
ivy-master,command injection,1
joeahand-master,use of HTTP without TLS,1
joeahand-master,ignoring except block,1
joeahand-master,assert statement,1
jquery.pyproxy-master,hard-coded IP address bindings,2
jquery.pyproxy-master,ignoring except block,3
k8s-tutorial-python-master,hard-coded secrets,1
k8s-tutorial-python-master,deployment with debug flag set to true,1
key-presser-via-python-server-master,ignoring except block,1
lbry-sdk-master,ignoring except block,47
lbry-sdk-master,assert statement,117
lbry-sdk-master,command injection,32
lbry-sdk-master,constructing sql statement upon user input,25
lbry-sdk-master,bad file permission,4
lbry-sdk-master,hard-coded secrets,5
ldapcherry-master,hard-coded secrets,24
ldapcherry-master,use of YAML load,2
lead_manager_react_django-master,hard-coded secrets,1
lead_manager_react_django-master,deployment with debug flag set to true,1
learn_python3_spider-master,ignoring except block,380
learn_python3_spider-master,dynamic code execution,45
learn_python3_spider-master,use of HTTP without TLS,18
learn_python3_spider-master,assert statement,420
learn_python3_spider-master,hard-coded secrets,37
learn_python3_spider-master,command injection,35
learn_python3_spider-master,use of weak cryptographic algorithm,27
learn_python3_spider-master,empty password,59
learn_python3_spider-master,bad file permission,14
learn_python3_spider-master,deployment with debug flag set to true,9
learn_python3_spider-master,hard-coded tmp directories,8
learn_python3_spider-master,constructing sql statement upon user input,11
learn_python3_spider-master,insecure deserialization,13
learn_python3_spider-master,hard-coded IP address bindings,1
librato-python-web-master,command injection,20
librato-python-web-master,assert statement,1
librato-python-web-master,hard-coded secrets,1
librato-python-web-master,use of weak cryptographic algorithm,1
librato-python-web-master,ignoring except block,1
loggers-master,use of HTTP without TLS,7
loggers-master,ignoring except block,4
m.css-master,hard-coded tmp directories,4
m.css-master,hard-coded secrets,2
m.css-master,use of HTTP without TLS,1
m.css-master,command injection,29
m.css-master,insecure deserialization,1
m.css-master,assert statement,135
m.css-master,ignoring except block,2
major-scrapy-spiders-master,hard-coded secrets,1
major-scrapy-spiders-master,empty password,1
mep-django-master,dynamic code execution,1
mep-django-master,ignoring except block,10
mep-django-master,use of HTTP without TLS,3
mep-django-master,cross site scripting,5
mep-django-master,hard-coded secrets,1
mep-django-master,command injection,1
mep-django-master,assert statement,2
merchant-master,command injection,1
merchant-master,deployment with debug flag set to true,2
merchant-master,hard-coded secrets,12
merchant-master,ignoring except block,6
merchant-master,insecure deserialization,3
merchant-master,assert statement,8
merchant-master,use of HTTP without TLS,4
microblog-master,empty password,1
microblog-master,hard-coded secrets,1
mindboggle-master,use of HTTP without TLS,4
mindboggle-master,dynamic code execution,2
mindboggle-master,command injection,19
mindboggle-master,assert statement,7
mindboggle-master,ignoring except block,4
minimal-django-file-upload-example-master,hard-coded secrets,6
minimal-django-file-upload-example-master,deployment with debug flag set to true,8
mollyproject-master,ignoring except block,31
mollyproject-master,insecure deserialization,1
mollyproject-master,use of HTTP without TLS,16
mollyproject-master,hard-coded secrets,4
mollyproject-master,deployment with debug flag set to true,3
mollyproject-master,use of YAML load,3
morvanzhou.github.io-master,ignoring except block,2
movie-center-master,hard-coded secrets,6
movie-center-master,ignoring except block,1
moviegeek-master,use of weak cryptographic algorithm,7
moviegeek-master,hard-coded secrets,23
moviegeek-master,hard-coded tmp directories,4
moviegeek-master,command injection,13
moviegeek-master,insecure deserialization,4
moviegeek-master,deployment with debug flag set to true,1
moviegeek-master,constructing sql statement upon user input,3
mtmonkey-master,ignoring except block,1
news-fetch-master,ignoring except block,1
nikola-master,ignoring except block,30
nikola-master,use of HTTP without TLS,6
nikola-master,use of YAML load,2
nikola-master,use of weak cryptographic algorithm,1
nikola-master,command injection,5
nikola-master,dynamic code execution,3
nikola-master,insecure deserialization,2
nikola-master,hard-coded secrets,1
nsepy-master,use of HTTP without TLS,11
nsepy-master,ignoring except block,2
onlineShop-master,hard-coded secrets,1
onlineShop-master,deployment with debug flag set to true,1
opensale-master,hard-coded secrets,15
opensale-master,cross site scripting,3
opensale-master,ignoring except block,6
opensale-master,use of HTTP without TLS,4
opensale-master,hard-coded tmp directories,1
opensale-master,constructing sql statement upon user input,3
opensale-master,use of weak cryptographic algorithm,2
opensale-master,assert statement,4
openscoring-python-master,dynamic code execution,1
openscoring-python-master,hard-coded secrets,2
oscar-wagtail-demo-master,ignoring except block,3
oscar-wagtail-demo-master,deployment with debug flag set to true,3
oscar-wagtail-demo-master,hard-coded secrets,1
oscar-wagtail-demo-master,use of HTTP without TLS,2
pacu-master,command injection,217
pacu-master,hard-coded secrets,29
pacu-master,use of weak cryptographic algorithm,1
pacu-master,ignoring except block,8
pacu-master,assert statement,1
pacu-master,empty password,2
panel-master,ignoring except block,22
panel-master,use of HTTP without TLS,1
panel-master,hard-coded secrets,7
panel-master,assert statement,2
panel-master,command injection,3
panel-master,deployment with debug flag set to true,2
pbtk-master,ignoring except block,5
pbtk-master,assert statement,8
pbtk-master,hard-coded secrets,2
pdf-miner-master,ignoring except block,1
pdf-miner-master,command injection,2
pdf-miner-master,hard-coded secrets,2
pepy-master,hard-coded secrets,2
pepy-master,empty password,1
personfinder-master,assert statement,15
personfinder-master,insecure deserialization,2
personfinder-master,hard-coded secrets,20
personfinder-master,ignoring except block,5
personfinder-master,empty password,1
personfinder-master,deployment with debug flag set to true,3
personfinder-master,use of HTTP without TLS,4
picoweb-master,assert statement,2
picoweb-master,deployment with debug flag set to true,14
pinax-stripe-master,use of HTTP without TLS,1
pinax-stripe-master,ignoring except block,2
pinax-stripe-master,hard-coded secrets,1
pinax-stripe-master,constructing sql statement upon user input,1
practNLPTools-lite-master,use of YAML load,1
practNLPTools-lite-master,command injection,8
prestapyt-master,dynamic code execution,1
prestapyt-master,deployment with debug flag set to true,1
prestapyt-master,use of HTTP without TLS,3
price-of-chair-new-master,deployment with debug flag set to true,25
price-of-chair-new-master,ignoring except block,1
project-dream-team-three-master,deployment with debug flag set to true,1
project-dream-team-two-master,deployment with debug flag set to true,1
prosopopee-master,hard-coded secrets,1
pseudo-channel-master,use of HTTP without TLS,3
pulumi-aws-master,empty password,28
py-gsxws-master,ignoring except block,5
py-gsxws-master,use of weak cryptographic algorithm,1
py-gsxws-master,command injection,7
pyFCC-master,command injection,3
pyFCC-master,no integrity check,1
pyFCC-master,hard-coded secrets,1
pySphere-master,ignoring except block,22
pySphere-master,use of HTTP without TLS,368
pySphere-master,dynamic code execution,1
pySphere-master,hard-coded secrets,4
pySphere-master,use of weak cryptographic algorithm,1
pySphere-master,assert statement,10
pyacoustid-master,command injection,5
pyacoustid-master,use of HTTP without TLS,1
pyacoustid-master,ignoring except block,1
pyaiot-master,empty password,2
pyaiot-master,hard-coded secrets,1
pyaiot-master,assert statement,7
pyaiot-master,deployment with debug flag set to true,3
pyaiot-master,ignoring except block,1
pyanalytics-master,hard-coded secrets,2
pyanalytics-master,deployment with debug flag set to true,1
pycsw-master,hard-coded tmp directories,1
pycsw-master,bad file permission,3
pycsw-master,use of HTTP without TLS,20
pycsw-master,ignoring except block,4
pycsw-master,dynamic code execution,2
pycsw-master,command injection,3
pycv-master,ignoring except block,3
pyews-master,use of HTTP without TLS,4
pyews-master,empty password,1
pyredminews-master,hard-coded secrets,3
pyredminews-master,ignoring except block,2
pyspider-master,command injection,10
pyspider-master,constructing sql statement upon user input,1
pyspider-master,hard-coded tmp directories,2
pyspider-master,hard-coded secrets,4
pyspider-master,ignoring except block,11
pyspider-master,assert statement,35
pyspider-master,dynamic code execution,2
pyspider-master,insecure deserialization,1
pyspread-master,ignoring except block,33
pyspread-master,hard-coded secrets,6
pyspread-master,dynamic code execution,4
pyspread-master,assert statement,4
python-allrecipes-master,ignoring except block,2
python-amazon-mws-develop,use of HTTP without TLS,5
python-amazon-mws-develop,assert statement,6
python-atws-master,use of YAML load,1
python-atws-master,command injection,3
python-atws-master,empty password,1
python-atws-master,use of HTTP without TLS,2
python-atws-master,ignoring except block,12
python-awis-master,hard-coded tmp directories,1
python-bulk-email-verifier-master,deployment with debug flag set to true,3
python-cfdiclient-master,hard-coded secrets,5
python-cfdiclient-master,hard-coded tmp directories,1
python-cfdiclient-master,use of HTTP without TLS,5
python-devicecloud-master,hard-coded secrets,1
python-devicecloud-master,ignoring except block,1
python-devicecloud-master,use of weak cryptographic algorithm,1
python-for-entrepreneurs-course-demos-master,hard-coded secrets,9
python-for-entrepreneurs-course-demos-master,use of weak cryptographic algorithm,19
python-for-entrepreneurs-course-demos-master,command injection,1
python-ftr-master,ignoring except block,3
python-ftr-master,constructing sql statement upon user input,2
python-ftr-master,deployment with debug flag set to true,1
python-master,use of HTTP without TLS,2
python-media-crawler-master,hard-coded secrets,1
python-media-crawler-master,use of HTTP without TLS,1
python-media-crawler-master,ignoring except block,2
python-media-crawler-master,assert statement,25
python-plantuml-master,ignoring except block,1
python-sitemap-master,command injection,12
python-sitemap-master,use of HTTP without TLS,1
python-sitemap-master,hard-coded secrets,2
python-tbk-master,use of HTTP without TLS,3
python-tbk-master,ignoring except block,1
python-verisure-master,command injection,5
python-zhmcclient-master,dynamic code execution,2
python-zhmcclient-master,command injection,1
python-zhmcclient-master,ignoring except block,12
python-zhmcclient-master,empty password,1
python-zhmcclient-master,use of YAML load,16
python-zhmcclient-master,hard-coded secrets,9
python-zhmcclient-master,assert statement,133
python-zhmcclient-master,hard-coded tmp directories,1
python3-connect-rest-sample-master,deployment with debug flag set to true,1
python3-connect-rest-sample-master,hard-coded secrets,1
python3-connect-rest-sample-master,no certificate validation,1
python_webservices_library-master,use of HTTP without TLS,3
python_webservices_library-master,hard-coded secrets,6
pythoncommerce-master,deployment with debug flag set to true,2
pythoncommerce-master,hard-coded secrets,1
pythonnepal.github.io-source,use of HTTP without TLS,1
pytrth-master,assert statement,2
pywebcopy-master,ignoring except block,2
pywebcopy-master,command injection,8
pywebcopy-master,assert statement,39
pywebcopy-master,hard-coded secrets,1
pywebdriver-master,assert statement,1
pywebdriver-master,ignoring except block,3
pywebsitechanges-master,use of HTTP without TLS,1
pywebsitechanges-master,command injection,2
pywebsitechanges-master,empty password,1
pywps-master,ignoring except block,5
pywps-master,assert statement,1
pywps-master,command injection,3
rasa-site-bot-master,use of HTTP without TLS,2
rasa-site-bot-master,deployment with debug flag set to true,2
rasa-site-bot-master,constructing sql statement upon user input,2
rasa-site-bot-master,hard-coded secrets,3
rasa-site-bot-master,ignoring except block,1
reconspider-master,no integrity check,2
reconspider-master,use of HTTP without TLS,3
reconspider-master,ignoring except block,1
reconspider-master,empty password,2
reconspider-master,command injection,2
redis-hashring-master,command injection,2
redis-hashring-master,ignoring except block,1
renrenPhotosBackup-master,use of HTTP without TLS,4
renrenPhotosBackup-master,empty password,2
renrenPhotosBackup-master,ignoring except block,2
requests-aws4auth-master,ignoring except block,2
requests-racer-master,dynamic code execution,1
requests-racer-master,ignoring except block,1
requests-racer-master,command injection,4
requests-racer-master,use of HTTP without TLS,1
rest_gae-master,deployment with debug flag set to true,1
rest_gae-master,hard-coded tmp directories,1
robostrippy-master,hard-coded secrets,1
robotcar-dataset-sdk-master,command injection,21
saleor-custom-master,hard-coded secrets,12
saleor-custom-master,constructing sql statement upon user input,36
saleor-custom-master,cross site scripting,3
saleor-custom-master,use of HTTP without TLS,5
saleor-custom-master,ignoring except block,10
saleor-custom-master,hard-coded tmp directories,3
saleor-custom-master,use of weak cryptographic algorithm,14
saleor-custom-master,assert statement,1
saleor-master,hard-coded secrets,53
saleor-master,ignoring except block,8
saleor-master,assert statement,9
saleor-master,hard-coded tmp directories,2
saleor-master,constructing sql statement upon user input,3
saleor-master,use of weak cryptographic algorithm,4
santricity-webapi-pythonsdk-master,command injection,15
santricity-webapi-pythonsdk-master,assert statement,1
santricity-webapi-pythonsdk-master,dynamic code execution,2
santricity-webapi-pythonsdk-master,use of HTTP without TLS,1
santricity-webapi-pythonsdk-master,hard-coded secrets,25
sci-wms-master,ignoring except block,18
sci-wms-master,assert statement,2
sci-wms-master,use of HTTP without TLS,1
sci-wms-master,deployment with debug flag set to true,1
scrapenhl2-master,assert statement,7
scrapenhl2-master,ignoring except block,11
scrapenhl2-master,deployment with debug flag set to true,2
scrapenhl2-master,command injection,2
security-growler-master,dynamic code execution,6
security-growler-master,ignoring except block,6
sephora_scrapy-master,hard-coded secrets,1
shadowreader-master,hard-coded secrets,1
shadowreader-master,use of weak cryptographic algorithm,2
shadowreader-master,assert statement,5
shadowreader-master,ignoring except block,1
shopify_django_app-master,deployment with debug flag set to true,1
shuup-master,use of HTTP without TLS,2
shuup-master,command injection,17
shuup-master,dynamic code execution,1
shuup-master,deployment with debug flag set to true,1
shuup-master,cross site scripting,28
shuup-master,assert statement,81
shuup-master,ignoring except block,58
shuup-master,hard-coded secrets,116
shuup-master,constructing sql statement upon user input,2
simple_ecommerce-master,hard-coded secrets,3
simple_ecommerce-master,deployment with debug flag set to true,1
simpleauth-master,use of HTTP without TLS,2
simpleauth-master,empty password,1
simpleauth-master,hard-coded secrets,1
simpleeditions-master,assert statement,1
simplenote.py-master,command injection,1
simplenote.py-master,hard-coded secrets,1
simplenote.py-master,ignoring except block,1
site-master,ignoring except block,1
site-master,cross site scripting,1
skill-sample-python-petmatch-master,command injection,1
slickr-master,ignoring except block,1
social-commerce-project-master,deployment with debug flag set to true,3
social-commerce-project-master,hard-coded secrets,1
social-commerce-project-master,ignoring except block,3
soul-manga-master,deployment with debug flag set to true,1
soul-manga-master,assert statement,5
soul-manga-master,command injection,3
soul-manga-master,hard-coded tmp directories,1
speed-camera-master,dynamic code execution,2
speed-camera-master,hard-coded tmp directories,15
speed-camera-master,constructing sql statement upon user input,7
speed-camera-master,ignoring except block,1
speed-camera-master,command injection,5
speed-camera-master,no integrity check,2
suds-master,ignoring except block,13
suds-master,use of HTTP without TLS,2
swish-python-master,ignoring except block,1
terminal-leetcode-master,command injection,11
terminal-leetcode-master,ignoring except block,3
thefuck-master,ignoring except block,6
thefuck-master,command injection,9
thefuck-master,hard-coded tmp directories,2
toopher-python-master,use of HTTP without TLS,4
tornado-aws-master,ignoring except block,1
tornado-aws-master,hard-coded tmp directories,1
tornado-aws-master,use of HTTP without TLS,1
twitter-for-bigquery-master,insecure deserialization,4
twitter-for-bigquery-master,hard-coded secrets,5
twitter-for-bigquery-master,ignoring except block,23
twitter-for-bigquery-master,command injection,2
twitter-for-bigquery-master,empty password,8
twitter-for-bigquery-master,hard-coded tmp directories,2
twitter-for-bigquery-master,assert statement,2
twitter-for-bigquery-master,dynamic code execution,1
us-sales-tax-rates-master,deployment with debug flag set to true,1
video-service-flask-master,deployment with debug flag set to true,1
video-service-flask-master,use of HTTP without TLS,2
video-service-flask-master,hard-coded secrets,9
video-service-flask-master,ignoring except block,1
video-service-flask-master,empty password,2
vidscraper-develop,ignoring except block,9
vidscraper-develop,use of HTTP without TLS,23
vidscraper-develop,hard-coded secrets,1
vision-web-service-master,assert statement,5
wagtail-snipcart-master,ignoring except block,2
wagtail-snipcart-master,use of HTTP without TLS,1
wagtail-snipcart-master,deployment with debug flag set to true,1
wagtail-snipcart-master,hard-coded secrets,1
wagtail-torchbox-master,hard-coded tmp directories,1
wagtail-torchbox-master,hard-coded secrets,2
wagtail-torchbox-master,ignoring except block,9
wagtail-torchbox-master,deployment with debug flag set to true,1
wagtail-torchbox-master,use of HTTP without TLS,4
wappalyzer-python-master,hard-coded secrets,1
waterbutler-develop,dynamic code execution,1
waterbutler-develop,assert statement,27
waterbutler-develop,ignoring except block,9
waterbutler-develop,hard-coded secrets,9
waterbutler-develop,use of weak cryptographic algorithm,7
waterbutler-develop,hard-coded tmp directories,1
waterbutler-develop,empty password,1
waterbutler-develop,insecure deserialization,1
watson-framework-master,hard-coded secrets,1
watson-framework-master,bad file permission,1
watson-framework-master,use of HTTP without TLS,1
weatherlink-python-master,command injection,2
weatherlink-python-master,ignoring except block,2
weatherlink-python-master,use of HTTP without TLS,2
webkiller-master,command injection,5
webkiller-master,ignoring except block,1
websauna-master,assert statement,83
websauna-master,hard-coded secrets,8
websauna-master,use of weak cryptographic algorithm,1
websauna-master,ignoring except block,2
websauna-master,command injection,1
websauna-master,dynamic code execution,1
websauna-master,empty password,1
webservice-py-master,hard-coded secrets,11
webservice-py-master,use of HTTP without TLS,94
webservice-py-master,ignoring except block,2
websockify-master,ignoring except block,3
websockify-master,empty password,1
websockify-master,hard-coded IP address bindings,1
websockify-master,command injection,1
websockify-master,assert statement,3
websockify-master,hard-coded tmp directories,1
weiquncrawler-master,insecure deserialization,30
weiquncrawler-master,deployment with debug flag set to true,6
weiquncrawler-master,ignoring except block,14
weiquncrawler-master,hard-coded secrets,4
weshop-master,hard-coded secrets,3
weshop-master,deployment with debug flag set to true,1
weshop-master,ignoring except block,1
weshop-master,empty password,1
white-master,hard-coded secrets,1
white-master,empty password,1
white-master,deployment with debug flag set to true,3
whitenoise-master,ignoring except block,6
whitenoise-master,command injection,6
wigle-master,command injection,6
wishlists-master,ignoring except block,2
wishlists-master,insecure deserialization,1
wishlists-master,assert statement,17
wsgiservice-master,ignoring except block,1
wtfpython-web-master,hard-coded secrets,1
wtfpython-web-master,deployment with debug flag set to true,1
zester-master,assert statement,2
zinc-python-master,ignoring except block,2
